[0.07842652249892769, 0.07082127450445039]
[0.14245870258128762, 0.06869710042046634, 0.1932584269662921, 0.7359927264461869]
[0.42365642245148816, 0.10456038255415748, 0.30212891780011825, 0.2932151380838732]
[0.0863181602547489, 0.03534296479472038, 0.1001182732111177, 0.4802818502102511]
[0.17970375287782273, 0.09353230726026009, 0.4195150798344176, 0.16467780429594273]
[0.07296112230159128, 0.04677395448978477, 0.14417504435245415, 0.5988180475053984]
[0.23883253231724785, 0.1317580797403874, 0.4330573625073921, 0.3109444255028981]
[0.2655660084239308, 0.07542690204460531, 0.40523358959195743, 0.21013751562677577]
[0.026173598449196485, 0.04433345554680126, 0.10079834417504437, 0.8278213433344698]
[0.39706602282251696, 0.2548981597772074, 0.46859846244825554, 0.10967155358563473]
[0.13095468689137554, 0.0912240328884243, 0.2948551153163808, 0.22991249005568812]
[0.053965294860310986, 0.05029643266687989, 0.1432288586635127, 0.5438117967950903]
[0.11134745001038214, 0.07975754928193086, 0.15094618568894144, 0.31446755313103764]
[0.1895930050152549, 0.12960309226076713, 0.45783560023654646, 0.2838958972610524]
[0.5137794470033511, 0.1980552456880748, 0.4769958604376109, 0.15547221275144904]
[0.05972442621633952, 0.0, 0.09248965109402726, 0.8019093078758951]
[0.052667300204459935, 0.04176151211863547, 0.07690715552927263, 0.5998408910103421]
[0.09840539446821475, 0.09483349065066969, 0.25153755174452985, 0.3525400613706103]
[0.09014757793045332, 0.06855161438790554, 0.28273211117681846, 0.43482213887941806]
[0.06697949489759575, 0.08883696983407571, 0.2210526315789473, 0.6388225934765315]
[0.35836565437027407, 0.10085380408921064, 0.43908929627439386, 0.14012956017729286]
[0.2452245952102724, 0.13465804931703473, 0.4686575990538143, 0.1555858620297761]
[0.11782014498618494, 0.049870895772714155, 0.2604671791839149, 0.38561200136379126]
[0.04072041431552911, 0.054850964576296304, 0.14695446481371968, 0.7823616320036366]
[0.11725905481617556, 0.07637626666458641, 0.18793613246599647, 0.3765200590976247]
[0.03762486984435886, 0.03277102136655459, 0.176936723832052, 0.7178088419138539]
[0.048132806496642096, 0.023930697162827343, 0.21936723832052035, 0.7753153767473576]
[0.05901025634030377, 0.05326778010936805, 0.1920165582495565, 0.48857824752812806]
[0.08627723795709828, 0.09108244728569088, 0.19553518628030747, 0.3483350380725082]
[0.04044547710094319, 0.050645521136429235, 0.07063867534003553, 0.7832708262302535]
[0.08875773545098646, 0.0701773135399521, 0.2142814902424602, 0.33571996817820204]
[0.0371116739190072, 0.04327994945042944, 0.12814902424600824, 0.7188316854187975]
[0.32452442985387714, 0.07105491025110966, 0.38199290360733296, 0.229685191499034]
[0.05334539783293699, 0.04223853468652245, 0.12149615612063865, 0.6114331173997045]
[0.1783563483366602, 0.1400242606735262, 0.3815198107628622, 0.19058983975451757]
[0.04244854778890764, 0.04082618904603287, 0.14586043761088116, 0.6495056256392772]
[0.11706838722193676, 0.08787746409654344, 0.4232998225901833, 0.22161609273781116]
[0.08303710136756257, 0.07510511658384755, 0.18344175044352456, 0.42163882259347646]
[0.25330811307285533, 0.14336458877768332, 0.3757835600236547, 0.18945334697124672]
[0.4050019172854269, 0.20347177258933932, 0.4191898285038439, 0.1730878508921468]
[0.17899412992374816, 0.10464229158053216, 0.2986398580721466, 0.20888737356517784]
[0.11117254507894216, 0.06862611259760826, 0.25257244234180964, 0.3035572224116377]
[0.050046757514167456, 0.041825869210787035, 0.18897102306327615, 0.7168996476872372]
[0.09903862913334152, 0.06332425833326832, 0.30254287403903024, 0.3748153199227184]
[0.30118053250518734, 0.09964662105764056, 0.3442933175635719, 0.2060461416070008]
[0.028910542341695124, 0.047048934792614155, 0.1355706682436428, 0.7073531083077622]
[0.1747009262080035, 0.055833092806827314, 0.334742755765819, 0.30162518468007726]
[0.013387047638101389, 0.026293577552246258, 0.160615020697812, 0.766109785202864]
[0.10435458716222054, 0.09322612351881177, 0.31744529863985804, 0.28048641891124]
[0.14637936182434633, 0.0796007520028707, 0.35476049674748666, 0.3020797817933856]
[0.23841179047177344, 0.1550881107098002, 0.3557362507392076, 0.24332310489828393]
[0.044697455390906464, 0.04939816367763728, 0.1820816085156713, 0.4926696215479032]
[0.09572846994560368, 0.05708201043755022, 0.24766410408042583, 0.41629730651210367]
[0.1553965143296246, 0.07386555998471031, 0.38113542282672985, 0.22650301170587567]
[0.08217106429802347, 0.055941914799010846, 0.24807806031933768, 0.49016933742470736]
[0.26892951816267974, 0.06997761153279089, 0.33610289769367246, 0.30378452096829184]
[0.5632378328157421, 0.36817717312447834, 0.7002365464222353, 0.05762018411183088]
[0.05817847274953887, 0.021209757315256136, 0.15795387344766407, 0.5999545402886692]
[0.08333932011391555, 0.06763657355040525, 0.1778533412182141, 0.3889078304352767]
[0.16912397485855288, 0.09138590072626003, 0.2835895919574216, 0.27957722468462326]
[0.12446107607455131, 0.08448799057656153, 0.34565345949142523, 0.2725309694283441]
[0.19289619225598567, 0.12737204639951324, 0.48988764044943833, 0.13762927605409708]
[0.04557046440745272, 0.02368458004072049, 0.15251330573625077, 0.9530628480509149]
[0.23876341910343793, 0.11857969748266257, 0.4955056179775282, 0.2252528696442777]
[0.1047477443477971, 0.06204725760778838, 0.29109994086339447, 0.4300488691896807]
[0.025106587428973287, 0.046337886435085136, 0.026641040804257856, 0.7780429594272077]
[0.10780782282767017, 0.04817147849693036, 0.21623299822590183, 0.3426525741561541]
[0.35577966828688656, 0.1819632423493069, 0.3701655824955648, 0.27673599272644617]
[0.05022590623943788, 0.0416097853983509, 0.06682436428149024, 0.6576883736788272]
[0.09220308978503668, 0.07253551341357818, 0.23743347131874631, 0.31480850096601887]
[0.14075148494893053, 0.039516814752985775, 0.18725606150206983, 0.3694738038413456]
[0.09299880112824291, 0.0815232738647799, 0.25050266114725017, 0.33651551312649164]
[0.07334306374633026, 0.04576062282063484, 0.1562684801892372, 0.42425275599499945]
[0.3102501261770844, 0.067585087876684, 0.37465996451803674, 0.27764518695306284]
[0.08313683052257774, 0.08842703465921944, 0.2569189828503844, 0.3317422434367542]
[0.049159198347345445, 0.027950090099929006, 0.07811945594322878, 0.8277076940561425]
[0.07930074402799692, 0.0672235180316871, 0.2931401537551745, 0.3804977838390726]
[0.10420969191572432, 0.07278085044971955, 0.22992312241277357, 0.2803727696329128]
[0.08389737900261753, 0.09051337457387805, 0.31212300413956245, 0.27128082736674625]
[0.09150892636563011, 0.06026866160650904, 0.2510348905972797, 0.33321968405500624]
[0.27004351404316845, 0.11671256172430201, 0.3980189237137788, 0.2354813046937152]
[0.04550407934681951, 0.05531355555382203, 0.11948551153163812, 0.6264348221388795]
[0.06090723218250738, 0.05688386860231998, 0.26830277942046127, 0.566655301738834]
[0.07080224375442377, 0.06417377194966885, 0.267149615612064, 0.5001704739174906]
[0.04278016996394291, 0.03238955932943811, 0.15685984624482555, 0.8655529037390612]
[0.1205270791937398, 0.06297673003564994, 0.2667947959787108, 0.3335606318899874]
[0.13194349085386647, 0.08014447192080566, 0.3261975162625666, 0.2025230139788612]
[0.2813207898912831, 0.1243234704464432, 0.31434062684801894, 0.236617797476986]
[0.046703860488309115, 0.037912177922007, 0.10765819041986992, 0.6433685646096148]
[0.04219877020917357, 0.04173342902387842, 0.08320520402128921, 0.5635867712240027]
[0.2749560085300256, 0.21480447145275408, 0.34931992903607334, 0.2592340038640754]
[0.16907032117941095, 0.06869319999063897, 0.23628030751034895, 0.34469826116604163]
[0.03962157484157766, 0.029048841182298286, 0.06552335895919575, 0.8833958404364132]
[0.33651920998746565, 0.24216052608997507, 0.39946777054997046, 0.2002500284123196]
[0.2268574555121577, 0.10586624646035991, 0.40783560023654647, 0.2790089782929878]
[0.07222512720014188, 0.04468137388740239, 0.12897693672383204, 0.5998408910103421]
[0.06759727002805452, 0.0382831087985896, 0.1262566528681254, 0.48153199227184906]
[0.044177287518547645, 0.04646270018956089, 0.12950916617386168, 0.6114331173997045]
[0.09500005304742289, 0.03755684876473387, 0.16510940272028382, 0.4958518013410615]
[0.046333437912538446, 0.04277874421761278, 0.11262566528681255, 0.7428116831458118]
[0.05120379758922198, 0.07439289809737033, 0.1869308101714962, 0.6102966246164337]
[0.16337636237149264, 0.0535127271025267, 0.2753991720875222, 0.34003864075463125]
[0.17709806346593676, 0.04605315505768735, 0.19949733885274987, 0.43641322877599725]
[0.050564803489611045, 0.04741869554024853, 0.10653459491425193, 0.6173428798727129]
[0.0425234204372017, 0.04950893588473449, 0.1465700768775872, 0.6042732128650983]
[0.05132808012282752, 0.042398452309444494, 0.06856889414547605, 0.6334810773951586]
[0.1190766110881239, 0.03592646909689448, 0.3000000000000001, 0.47073531083077613]
[0.15750719550400355, 0.0666423539874094, 0.3032229450029569, 0.3469712467325833]
[0.0211031742062211, 0.03101114742844661, 0.09429331756357193, 0.6365496079099897]
[0.026316371798777487, 0.04330569228729005, 0.04855115316380844, 0.8319127173542447]
[0.05419294408650065, 0.059944535887854845, 0.2535186280307511, 0.31628594158427087]
[0.0719820184392842, 0.07931212019564556, 0.23113542282672983, 0.44095919990908056]
[0.17338807827374594, 0.11036890265307236, 0.35476049674748666, 0.1739970451187635]
[0.06213338547137182, 0.054817810922763686, 0.203370786516854, 0.4403909535174452]
[0.10886058682574834, 0.1269297376570898, 0.45014784151389703, 0.2109330605750653]
[0.0823456661013327, 0.05706952906210264, 0.24376108811354225, 0.4159563586771224]
[0.03617925178883489, 0.028229360875568488, 0.09875813128326437, 0.9377201954767586]
[0.06531501833167372, 0.030223260603318487, 0.10508574807806031, 0.7313331060347766]
[0.059916609451232, 0.04367974350773456, 0.1516262566528681, 0.6002954881236504]
[0.04742197103004456, 0.02828552706508257, 0.11774098166765232, 0.8537333787930447]
[0.06402157059778384, 0.04466148169528281, 0.2127735068007096, 0.6352994658483919]
[0.07429943299883145, 0.06707491165526441, 0.2010348905972797, 0.3766337083759518]
[0.14315741292265535, 0.03932257334758289, 0.2758426966292135, 0.42243436754176605]
[0.07822251726693616, 0.058340289099858805, 0.086635127143702, 0.4689169223775429]
[0.5452683972251652, 0.22617617461444248, 0.6900946185688942, 0.05762018411183088]
[0.22048539907576237, 0.13081417572216458, 0.5921348314606742, 0.10319354472099102]
[0.05703537656849863, 0.04123573417790641, 0.10378474275576582, 0.6576883736788272]
[0.625524601121271, 0.37491204530739286, 0.7410703725606153, 0.0569382884418684]
[0.049342590866446295, 0.0595954474183055, 0.1060319337670018, 0.5548357767928174]
[0.1177258721375232, 0.10272679049231224, 0.2846244825547014, 0.28287305375610866]
[0.06730475138188537, 0.04782004976948459, 0.1807806031933768, 0.43084441413797014]
[0.02581590725491712, 0.04504723420520942, 0.058249556475458326, 0.811683145812024]
[0.09108060631688712, 0.06828287477279996, 0.1950620934358369, 0.36106375724514145]
[0.24258343980708927, 0.13676584159574387, 0.5877882909520994, 0.14035685873394704]
[0.08870347551558305, 0.08345866714511939, 0.3441454760496748, 0.32230935333560634]
[0.08697473578594307, 0.059363761886559896, 0.18536369012418688, 0.42743493578815767]
[0.040177814961495154, 0.03914861417728233, 0.12090479006505028, 0.7969087396295034]
[0.026060834784559263, 0.04429796163537222, 0.03474275576581909, 0.8188430503466304]
[0.03351657428836883, 0.05749272569837196, 0.20201064458900053, 0.6455279008978292]
[0.0599575317488826, 0.039964974140150246, 0.1534003548196334, 0.5839299920445504]
[0.6055545198677756, 0.36329032459377014, 0.7790952099349497, 0.03648141834299352]
[0.37075450107383134, 0.14762463823513353, 0.4932584269662922, 0.12058188430503466]
[0.09878703278482301, 0.05885709605198493, 0.31907155529272624, 0.35163086714399366]
[0.159780353356462, 0.08701195871785068, 0.23891188645771727, 0.38788498693033296]
[0.07703668001946083, 0.09896521596679952, 0.2813719692489651, 0.30651210364814174]
[0.21300934998719284, 0.07522915025235781, 0.1733589591957422, 0.3560631889987499]
[0.4567013293684175, 0.5067395526987074, 0.5183323477232408, 0.09387430389817024]
[0.07659835674240323, 0.06887574010655974, 0.21904198698994684, 0.4624389135128992]
[0.0404475989978584, 0.04154503826321661, 0.10310467179183916, 0.6787134901693374]
[0.12554081847626583, 0.06778322971191425, 0.19101123595505615, 0.48164564155017614]
[0.18653050151033596, 0.08466975060651684, 0.3926374926079244, 0.23343561768382767]
[0.11801717827116932, 0.0357895640099539, 0.27173270254287407, 0.4052733265143766]
[0.05675801432886674, 0.04144752751753243, 0.09565345949142524, 0.6089328332765087]
[0.41916406355384395, 0.052450250017551936, 0.237551744529864, 0.5047164450505739]
[0.0771021556957018, 0.06499910290113971, 0.1661147250147841, 0.4275485850664848]
[0.3085950465832155, 0.07398374300847951, 0.2901241868716736, 0.224230026139334]
[0.05244359164396995, 0.026273685360126687, 0.051537551744529904, 0.8037276963291283]
[0.2939785112468115, 0.19723069482256944, 0.3894736842105264, 0.26400727355381287]
[0.4990495417460484, 0.0943510074810244, 0.23480189237137783, 0.3764064098192976]
[0.12511765160574548, 0.03898752642541208, 0.1891188645771733, 0.4266393908398682]
[0.06761151705019955, 0.04396681514302876, 0.1867534003548197, 0.5168769178315716]
[0.09957789407793728, 0.04667098314234228, 0.1230041395623891, 0.5335833617456529]
[0.21639286618257103, 0.08696749381781872, 0.2975753991720876, 0.27230367087168994]
[0.08984263103092362, 0.07613756035915156, 0.2222057953873448, 0.2962836685987044]
[0.26508706597735326, 0.08658174130789213, 0.2770254287403903, 0.33560631889987497]
[0.04595361836471468, 0.057631190957243485, 0.1437019515079834, 0.6054097056483689]
[0.05015073046301306, 0.02796452169029027, 0.043406268480189185, 0.7829298783952723]
[0.046026369116093535, 0.06578191916749225, 0.1710526315789474, 0.49323786793953855]
[0.05757615715374811, 0.04127161813231817, 0.10508574807806031, 0.6337083759518127]
[0.08271942308654157, 0.06924316059629772, 0.22063867534003553, 0.332878736220025]
[0.05609295121001172, 0.033748859124275485, 0.10378474275576582, 0.7679281736560973]
[0.1981982063908504, 0.08360883369347302, 0.3983146067415732, 0.3256051824070917]
[0.1494527779419722, 0.04395667402547761, 0.1858367829686576, 0.5466530287532674]
[0.05411473702876837, 0.06285191628117419, 0.1518332347723241, 0.4756222297988407]
[0.08881381415517434, 0.043039682973063625, 0.22868125369603787, 0.47391749062393446]
[0.047876663226162394, 0.04921601360469924, 0.13681253696037843, 0.5858620297761109]
[0.2177496676957867, 0.14032966432900906, 0.5834121821407452, 0.1222866234799409]
[0.1684231426202699, 0.09353620769008744, 0.29231224127735067, 0.33640186384816456]
[0.27199232479572955, 0.07347356678705994, 0.2813719692489651, 0.3734515285827935]
[0.11449755754508655, 0.07417798441388242, 0.3435836782968657, 0.24309580634162967]
[0.05548275428282158, 0.06115444922030408, 0.1829390892962744, 0.5410842141152404]
[0.6617814537115767, 0.5970547854373551, 0.5687167356593732, 0.09762473008296396]
[0.16163852879793025, 0.07500136515043956, 0.32894736842105254, 0.2983293556085919]
[0.14993475166985712, 0.10179146741970964, 0.27971614429331765, 0.2959427207637232]
[0.25613569227644684, 0.10283444235554756, 0.29299231224127736, 0.1883168541879759]
[0.1349596157547815, 0.13525442503763915, 0.5166173861620345, 0.15740425048300943]
[0.16434000669913168, 0.1553080949520637, 0.39503252513305737, 0.26843959540856915]
[0.27479201621129246, 0.1312915883330343, 0.5336191602602013, 0.15808614615297192]
[0.05687471865920365, 0.06810111474284467, 0.19917208752217624, 0.4485737015569951]
[0.09227008110193137, 0.05211988361117395, 0.20041395623891187, 0.5123309466984884]
[0.2689213337031497, 0.08084771941867995, 0.38276167947959777, 0.24264120922832136]
[0.31723328892506214, 0.3661095552729911, 0.42185097575399183, 0.19195363109444252]
[0.06720926602070063, 0.06596562941236125, 0.26472501478415134, 0.36583702693487896]
[0.25091794776192927, 0.1329933458667145, 0.5575103489059728, 0.1097852028639618]
[0.026437623051075575, 0.041952633180176446, 0.14417504435245415, 0.8444141379702238]
[0.23517529141980667, 0.0880896474791522, 0.314133648728563, 0.21945675644959647]
[0.06804862781473416, 0.04029144011670086, 0.11416321703134238, 0.48789635185816566]
[0.27584114267180165, 0.12621829925657807, 0.5494086339444116, 0.11785430162518468]
[0.16993878327399603, 0.08119680788822926, 0.23030751034890604, 0.504943743607228]
[0.08916726155562325, 0.08040463059029104, 0.19680662329982257, 0.32503693601545625]
[0.28736304292142767, 0.06538329523913536, 0.3129213483146068, 0.24559609046482553]
[0.06476999395259381, 0.06104991770093064, 0.21034890597279712, 0.5160813728832822]
[0.29688823817383486, 0.15843428945869836, 0.4873743347131874, 0.12137742925332425]
[0.055145372673302155, 0.04388256585875763, 0.09636309875813123, 0.6301852483236732]
[0.11368608353908156, 0.05451201722429811, 0.2408633944411591, 0.4297079213546994]
[0.244651683043164, 0.15859498716758583, 0.4246599645180367, 0.2362768496420048]
[0.1549160562423934, 0.09482568979101497, 0.39645180366646954, 0.22082054778952157]
[0.3159695477479853, 0.17347941743180098, 0.341277350680071, 0.2863961813842482]
[0.23249503248775744, 0.0847173358504107, 0.4547900650502661, 0.16831458120240939]
[0.07760080147077769, 0.04278459486235384, 0.17451212300413954, 0.5232412774178884]
[0.20393884693090347, 0.04503319265783089, 0.28060319337670014, 0.32367314467553127]
[0.070916219931584, 0.02747306753204203, 0.1892075694855115, 0.5762018411183089]
[0.2828124834226804, 0.1019759577505441, 0.4948255470136014, 0.209114672121832]
[0.15207392688852617, 0.07629786802505635, 0.24571259609698404, 0.4881236504148199]
[0.047893638401484126, 0.060451591765412545, 0.12460082791247776, 0.5274463007159904]
[0.3793481835804586, 0.03803036094577623, 0.15206978119455944, 0.518581657006478]
[0.08137686859547097, 0.06756012512578886, 0.2478710821998817, 0.3362882145698375]
[0.14323652936477985, 0.05514973750107262, 0.2560319337670018, 0.3836799636322309]
[0.1668938612006602, 0.09412556263700261, 0.46691306918982856, 0.2505966587112172]
[0.0490564379110228, 0.05001950214913684, 0.13477232406859843, 0.6046141607000796]
[0.17717899867684572, 0.0380194397422596, 0.27548787699586047, 0.3945902943516309]
[0.14050443552237316, 0.16051399864265042, 0.39893554109994095, 0.13944766450733037]
[0.23023794042622847, 0.03735753680055542, 0.2467770549970432, 0.3462893510626208]
[0.11078545045598048, 0.06721181674220499, 0.3175931401537552, 0.2703716331401296]
[0.05024500331167484, 0.04116903682785843, 0.21262566528681257, 0.5679054438004318]
[0.23192575785821792, 0.29479682661029244, 0.6279124778237729, 0.11296738265712011]
[0.2877465000068204, 0.3458167890101489, 0.4006209343583678, 0.15581316058643027]
[0.05392619133144485, 0.06323415840425614, 0.19130691898285035, 0.4896010910330719]
[0.07627673779568256, 0.06478301908870358, 0.1807806031933768, 0.4212978747584952]
[0.4767341581449772, 0.4298585704144597, 0.4269071555292727, 0.13967496306398455]
[0.04718310606301732, 0.05030969412829294, 0.13110585452395035, 0.617797476986021]
[0.05879503536747466, 0.052611727812404925, 0.17146658781785923, 0.5059665871121718]
[0.1502624331791927, 0.0986886754920392, 0.3044648137196925, 0.2803727696329128]
[0.11469004390810975, 0.053447199881426925, 0.2016262566528682, 0.6047278099784067]
[0.05392497881892187, 0.041851222004664915, 0.15378474275576576, 0.7808841913853847]
[0.2880938848446544, 0.11373614372303828, 0.48619160260201066, 0.28048641891124]
[0.15693640523381033, 0.05827203157787988, 0.2430810171496156, 0.37902034322082057]
[0.06634474459181525, 0.06783549547160096, 0.2036073329390893, 0.41413797022388904]
[0.24342765165121477, 0.12204951985708824, 0.5738911886457718, 0.14501647914535742]
[0.08105191523931209, 0.07021007715050198, 0.22022471910112365, 0.535060802363905]
[0.16542156786963066, 0.16128745387741728, 0.32755765819042, 0.2620752358222525]
[0.10882603021884336, 0.08110202744342426, 0.283826138379657, 0.34185702920786454]
[0.5982730790391445, 0.3178756698988229, 0.6605558840922532, 0.06466643936811002]
[0.189222885567615, 0.10510098212823052, 0.3044648137196925, 0.29128310035231275]
[0.2856288468854343, 0.148366109945316, 0.41992903607332943, 0.12455960904648256]
[0.24483810684357224, 0.11756090521175432, 0.6060615020697813, 0.11944539152176384]
[0.19264156462615967, 0.17171720323579656, 0.39246008279124794, 0.18286168882827591]
[0.2806187451404772, 0.15397141765022504, 0.6058545239503252, 0.12194567564495964]
[0.06759666377179303, 0.08591242754951593, 0.21930810171496165, 0.32469598818047507]
[0.177479701782545, 0.07238534686522455, 0.25662329982259025, 0.3536765541538811]
[0.058914467850988285, 0.07242747150736009, 0.1704908338261384, 0.39561313785657454]
[0.05154451360817962, 0.03939200099851004, 0.07028385570668251, 0.6474599386293897]
[0.027093592326008248, 0.03853858695228214, 0.09390892962743942, 0.9118081600181839]
[0.22687837135317915, 0.10424795812498536, 0.38784742755765833, 0.26184793726559835]
[0.038976518179351834, 0.03908035665530342, 0.17687758722649316, 0.6214342538924876]
[0.6348551881137398, 0.2516721142669922, 0.3958013010053224, 0.18081600181838844]
[0.10794998992098964, 0.05325256843304132, 0.1806031933767001, 0.6099556767814523]
[0.1894920633477168, 0.08968336310661437, 0.4861028976936725, 0.19922718490737584]
[0.20328318078410157, 0.08551341357817632, 0.35969840331164993, 0.2459370382998068]
[0.24660564697394768, 0.11268263762666644, 0.4326138379657008, 0.21127400841004657]
[0.3055789216823005, 0.17749412985310983, 0.656948551153164, 0.07864530060234115]
[0.03463360145016498, 0.04361928684541036, 0.11200473092844472, 0.7409932946925786]
[0.05166394609169324, 0.04098727679790313, 0.07445298639858065, 0.6407546312080917]
[0.0634965526753331, 0.046821929776661386, 0.160969840331165, 0.4605068757813388]
[0.09576696721820831, 0.10068179513382373, 0.3481667652276759, 0.3179906807591772]
[0.05457912932507007, 0.04775023207557473, 0.1569189828503844, 0.5868848732810547]
[0.16389137706562876, 0.05037990186518554, 0.23903015966883495, 0.36129105580179566]
[0.12468933155700251, 0.09537526035369098, 0.383116499112951, 0.25309694283441303]
[0.6606814017251024, 0.34066276103626614, 0.38577764636309886, 0.22638936242754856]
[0.064630555012451, 0.06040985716625972, 0.21797752808988768, 0.4092510512558245]
[0.0442894449269234, 0.06025696031702694, 0.12844470727380253, 0.6215479031708149]
[0.06496854287823192, 0.06603349689135743, 0.16070372560615015, 0.4982384361859302]
[0.08057266966460387, 0.10056673245391642, 0.354494382022472, 0.3093533356063189]
[0.21225728909481395, 0.042269348082158646, 0.3172678888231816, 0.2567337197408796]
[0.13637492099723092, 0.08666716072111146, 0.394648137196925, 0.18013410614842595]
[0.36918732863787856, 0.29194717257841807, 0.4060023654642224, 0.10796681441072847]
[0.18108359212897493, 0.09779235671771028, 0.4600532229450029, 0.189794294806228]
[0.24232123397399463, 0.10669898822850278, 0.4475753991720876, 0.1792249119218093]
[0.07427063582641065, 0.025096145595244597, 0.1276167947959787, 0.7266734856233662]
[0.3937510135846872, 0.30760076760459, 0.41144293317563574, 0.187066712126378]
[0.07029874792925596, 0.06395417775038809, 0.30357776463630987, 0.4132287759972724]
[0.06451961011659825, 0.02905235156914292, 0.1727971614429332, 0.7986134788044096]
[0.08864830619578742, 0.08332605253098889, 0.3328799526907156, 0.2753722013865212]
[0.13277497131650062, 0.08586874273544945, 0.2430810171496156, 0.34765314240254575]
[0.04253493930617002, 0.029201738031531074, 0.05348905972797157, 0.8599840891010342]
[0.04152431011826544, 0.04185512243449228, 0.10700768775872264, 0.6297306512103649]
[0.06517345749461569, 0.05201886247864515, 0.15408042578356007, 0.5298329355608592]
[0.1060427077223407, 0.06425880131990544, 0.20807214665878176, 0.3386748494147062]
[0.08229898436919794, 0.04216286634787153, 0.13320520402128916, 0.5522218433912944]
[0.2990313540582037, 0.10132731627025297, 0.3387936132465997, 0.18229344243664047]
[0.07845350090256403, 0.0648992518975591, 0.1405381431105854, 0.4597113308330492]
[0.08372277719930826, 0.09175917186073905, 0.2582199881726789, 0.2794635754062962]
[0.06525893962748584, 0.03958468223198197, 0.10476049674748664, 0.5202863961813842]
[0.05198465565402168, 0.03721478106887379, 0.1340035481963335, 0.6587112171837709]
[0.6010909581425521, 0.25631167554664525, 0.7995269071555293, 0.04261847937265598]
[0.12084111993719186, 0.06306800009361031, 0.1276167947959787, 0.41857029207864527]
[0.20612925080366848, 0.08582115749155557, 0.2429923122412774, 0.30082963973178767]
[0.07662351637725509, 0.06342566950877986, 0.18255470136014193, 0.34924423229912493]
[0.05047719945982568, 0.02701281681241273, 0.07486694263749263, 0.8347539493124218]
[0.055996859592565486, 0.031100077228510575, 0.16182732111176815, 0.7673599272644619]
[0.0743064049458386, 0.06241506814050908, 0.20804257835600232, 0.43038981702466184]
[0.06785432268292646, 0.07739505893549468, 0.23962152572442344, 0.33537902034322076]
[0.06157108278883944, 0.04343635668650685, 0.19917208752217624, 0.5864302761677463]
[0.057876860259447376, 0.05530224430732266, 0.18885274985215847, 0.49448801000113646]
[0.40315313881601195, 0.3844493763212706, 0.4786812536960379, 0.07489487441754744]
[0.4353389806104092, 0.10992347356678706, 0.1848314606741573, 0.37674735765427886]
[0.13307324939715395, 0.05580969022786311, 0.1586339444115907, 0.4427775883623139]
[0.07101231154903023, 0.02595775054410996, 0.2099645180366648, 0.6127969087396296]
[0.598846294334384, 0.4345897917950559, 0.794086339444116, 0.026934878963518576]
[0.036773989181357006, 0.049141515394996525, 0.18716735659373157, 0.6572337765655188]
[0.2625980808958043, 0.09927608022404068, 0.3709343583678298, 0.19945448346403]
[0.1802369552598036, 0.15224664758056336, 0.3905381431105856, 0.3002613933401523]
[0.5150810791967712, 0.2214593848242076, 0.5158781785925489, 0.237981588816911]
[0.18099538184292807, 0.10601407275081712, 0.37261975162625666, 0.2609387430389817]
[0.20486945029229128, 0.09660779617913891, 0.4688350088704909, 0.1675190362541198]
[0.05983233983088482, 0.08425864530271235, 0.218775872264932, 0.4373224230026139]
[0.26080780615562293, 0.10646262218096433, 0.5082791247782378, 0.189794294806228]
[0.28322928460245506, 0.12225936298180058, 0.34139562389118866, 0.3077622457097397]
[0.02713542400805109, 0.04003830222090474, 0.07069781194559435, 0.892828730537561]
[0.18260165780774704, 0.05815033816726603, 0.18166765227675927, 0.33912944652801447]
[0.31789956455644014, 0.07101317565195683, 0.4101714961561207, 0.16558699852255937]
[0.08970501085956531, 0.06921663767347161, 0.28063276167947965, 0.4531196726900784]
[0.09817926088267881, 0.06901732570929317, 0.23799526907155527, 0.3275372201386521]
[0.09371751792623984, 0.06591882425443284, 0.2567415730337079, 0.3709512444595977]
[0.05211530387837287, 1.0531160533890836e-05, 0.051537551744529904, 0.847255369928401]
[0.22560462694778768, 0.16103626619653483, 0.4866055588409225, 0.22332083191271737]
[0.05298588786987317, 0.04867190364378154, 0.12460082791247776, 0.5816570064780089]
[0.10903246047588086, 0.05992854412556263, 0.2721762270845654, 0.2725309694283441]
[0.049057044167284285, 0.04835713895671303, 0.13577764636309875, 0.5454028866916695]
[0.2766098756113716, 0.06326107137006498, 0.1985511531638084, 0.5949539720422775]
[0.08114497557545086, 0.08208142537307611, 0.2233885274985216, 0.3757245141493352]
[0.13901971393798304, 0.08867003143746442, 0.34050857480780605, 0.25400613706102965]
[0.1627388839125354, 0.10895538688363458, 0.2688350088704908, 0.3196954199340834]
[0.06601009113547252, 0.05459392625067282, 0.21800709639266705, 0.3979997727014434]
[0.04866570575049221, 0.049715268622602206, 0.2100827912477824, 0.47925900670530736]
[0.5873759258669844, 0.16594417704831071, 0.518982850384388, 0.21661552449141944]
[0.07422850101623707, 0.03958663244689565, 0.1027794204612655, 0.5401750198886237]
[0.06019275917834089, 0.04055393904408266, 0.14275576581904204, 0.6314353903852711]
[0.2702123564119936, 0.04756301144386111, 0.37483737433471304, 0.13797022388907831]
[0.08885746460600163, 0.0785940510644273, 0.23882318154937895, 0.32742357086032503]
[0.03978677967283381, 0.05307470883291338, 0.16812536960378477, 0.6701897942948062]
[0.2114358118604944, 0.07011763696359338, 0.2817859254878769, 0.32287759972724167]
[0.3414783862064576, 0.11036032170745216, 0.29322885866351284, 0.3643595863166269]
